"","county_fips","pop_total","foreign_flow_3y","fb_lt_hs_share","fb_hs_share","fb_sc_share","fb_ba_share","fb_grad_share","fb_lt_hs_count","fb_hs_count","fb_sc_count","fb_ba_count","fb_grad_count","fb_low_A_count","fb_high_A_count","fb_low_B_count","fb_high_B_count","fb_low_A_lag3","fb_high_A_lag3","fb_low_B_lag3","fb_high_B_lag3","d_fb_low_skill_a_3y","d_fb_high_skill_a_3y","d_fb_low_skill_b_3y","d_fb_high_skill_b_3y","election_year","Z","Z_lowa","Z_higha","Z_lowb","Z_highb","YEAR","gop_two_party_share","gop_two_party_share_lag4","hispanic_native_share","white_share","black_share","native_lt_hs_share","native_hs_share","foreign_flow_3y_10k","d_fb_low_skill_a_3y_10k","d_fb_high_skill_a_3y_10k","d_fb_low_skill_b_3y_10k","d_fb_high_skill_b_3y_10k","fit_overall_10k","fit_low_A_10k","fit_high_A_10k","fit_low_B_10k","fit_high_B_10k"
"832",24510,564917,9351,0.0234884062614508,0.0183566789457566,0.0215659999610562,0.0311373175174406,0.0109131075892565,13269,10370,12183,17590,6165.00000000001,13269,46308,23639,35938,9693.99999999998,40532,16954,33272,3575.00000000002,5775.99999999995,6684.99999999999,2665.99999999997,2024,334735.685529746,80103.914227305,254631.771302441,177472.771539464,157262.913990282,2024,0.125436477164232,NA,0.0448968609547951,0,0,0.27769212114346,0.208949279274655,0.9351,0.357500000000002,0.577599999999995,0.668499999999999,0.266599999999997,0.661358165121041,0.208111708528357,0.487047029203994,0.40498243186939,0.352315069025025
"833",25003,130025,NA,0.021380503749279,0.015712363007114,0.0193347433185926,0.0127052489905787,0.00337627379350125,2780,2043,2514,1652,439,2780,6648,4823,4605,NA,NA,NA,NA,NA,NA,NA,NA,2012,101388.296311153,-12489.8096524707,113878.105963624,-6320.22357100047,107708.519882153,2012,0.225881607100404,0.230871899928609,0.0176427610074986,0.907617765814266,0.0392155354739473,0.24246875600846,0.261972697558162,NA,NA,NA,NA,NA,0.0355254085152843,-0.0405223955941197,0.036165695597685,-0.062494829200038,0.0346536184231446
"834",25003,127003,-362,0.0116217727140304,0.0119918427123769,0.0146689448280749,0.0153303465272474,0.00577939103800698,1476,1523,1863,1947,734.000000000001,1476,6067,2999.00000000001,4544,2319,5586,4104,3801,-842.999999999997,481.000000000006,-1104.99999999999,743,2016,97406.2492324609,-5129.72617828107,102535.975410742,-2901.05477402313,100307.304006484,2016,0.278086965137978,0.225881607100404,0.0339047109123407,0.902640095115863,0.0299441745470579,0.231340991945072,0.248687038888845,-0.0362,-0.0842999999999998,0.0481000000000006,-0.110499999999999,0.0743,0.0718111132231509,0.00268390907581216,0.0403541954774277,0.0230519715808276,0.0111162900757492
"835",25003,121384,-4959,0.0139145192117577,0.0110722994793383,0.0124151453239307,0.0151996968298952,0.00257859355433995,1689,1344,1507,1845,313,1689,5009,3033,3665,1651,10006,6359,5297.99999999999,37.9999999999955,-4996.99999999999,-3326.00000000001,-1632.99999999999,2020,-8304.39465109413,-33211.4804143479,24907.0857632538,-77390.436824681,69086.0421735869,2020,0.258911550975362,0.278086965137978,0.0395439267119225,0.90822513675608,0.0250280102814209,0.169272721281223,0.230104461873064,-0.4959,0.00379999999999955,-0.499699999999999,-0.332600000000001,-0.163299999999999,-0.368842025992961,-0.164319185195031,-0.180231151185599,-0.311428265485602,-0.0710957717646422
"836",25003,127004,3117,0.0197552832981638,0.0176608610752417,0.0126610185505968,0.0215505023463828,0.00565336524833863,2509,2243,1608,2737,717.999999999999,2509,7305.99999999999,4751.99999999999,5063,1689,5009,3033,3665,819.999999999999,2296.99999999999,1719,1397.99999999999,2024,180880.56106769,40152.0210777581,140728.539989932,89724.0145469622,91156.5465207276,2024,0.296043289137356,0.258911550975362,0.0237630310856351,0,0,0.192009700481875,0.218008881610028,0.3117,0.0819999999999999,0.229699999999999,0.1719,0.139799999999999,0.305030977710674,0.175279874614187,0.146375273050329,0.279736192338097,0.0808773674824739
"837",25005,581122,NA,0.0652255464429156,0.0476750148849983,0.0255368063848899,0.0293363527796229,0.00354658746356187,37904,27705,14840,17048,2061,37904,61654,65609,33949,NA,NA,NA,NA,NA,NA,NA,NA,2024,108491.159219486,8516.92307256396,99974.2361469224,47937.5225021015,60553.6367173849,2024,0.493400298549169,0.438691449922964,0.0597550944552091,0,0,0.246311445789352,0.198395517636572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",25009,736452,7793,0.0608851629162525,0.0331426895439214,0.0400800052141891,0.0306564446834281,0.00502273060566065,44839,24408,29517,22577,3699,44839,80201,69247,55793,45552,71695,73321,43926,-712.999999999993,8506,-4073.99999999999,11867,2008,200388.086965707,20627.6745769077,179760.412388799,47364.5610637748,153023.525901932,2008,0.396311007756417,0.410453791519585,0.0590248923215634,0.794786354032578,0.0329362945582333,0.265958949123636,0.169878009700564,0.7793,-0.0712999999999993,0.8506,-0.407399999999999,1.1867,2.20788507936133,0.292991063636278,1.91944808104745,1.18329412298494,0.989811772133319
"839",25009,810493,45510,0.0720795861284428,0.0682646241238357,0.0370700302161771,0.0388294531846666,0.0064170819488879,58420,55328,30045,31471,5201,58420,122045,113748,66717,48208,86746.9999999999,82492,52463,10212,35298,31256,14254,2024,311809.114909748,67332.4396051921,244476.675304556,167429.636903504,144379.478006244,2024,0.396305745484233,0.351516254687102,0.113755455013183,0,0,0.212754459322906,0.14778536026838,4.551,1.0212,3.5298,3.1256,1.4254,2.60648014695107,0.441277897639635,2.18351439198131,1.5495212471031,1.15698946919895
"840",25013,460571,NA,0.0695158835445567,0.060846210464836,0.0329938272275067,0.023757466275558,0.00346092133460422,32017,28024,15196,10942,1594,32017,55756,60041,27732,NA,NA,NA,NA,NA,NA,NA,NA,2024,216603.612727361,42933.947862792,173669.664864569,108512.371390722,108091.241336639,2024,0.454616515331029,0.409432352086127,0.162174778698615,0,0,0.237885146915459,0.211737169730617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",25017,1623358,NA,0.0533536040725459,0.045729284606353,0.0348561438696825,0.0932480697418561,0.030481261681034,86612,74235,56584,151375,49482,86612,331676,160847,257441,NA,NA,NA,NA,NA,NA,NA,NA,2024,294034.978457034,74059.0481035699,219975.930353464,154176.437438973,139858.541018061,2024,0.297772638676577,0.268856793563245,0.0519755962640403,0,0,0.192387631070904,0.103577276238513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",25021,727663,NA,0.0393107798527615,0.030123834797152,0.0289131095026132,0.0865249435521663,0.0182185984446097,28605,21920,21039,62961,13257,28605,119177,50525,97257.0000000001,NA,NA,NA,NA,NA,NA,NA,NA,2024,224453.455961426,42084.9776187456,182368.478342681,106912.019726505,117541.436234921,2024,0.353128523036494,0.314330441588937,0.0384147606790506,0,0,0.214176067767634,0.10864507333752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",25023,535551,NA,0.0354139941854277,0.0336158461098943,0.0308691422478905,0.0242385879215985,0.00376621460887945,18966,18003,16532,12981,2017,18966,49533,36969,31530,NA,NA,NA,NA,NA,NA,NA,NA,2024,230544.425569877,44420.0864128806,186124.339156996,121643.203000328,108901.222569549,2024,0.454995809284989,0.411138280590252,0.031334083962125,0,0,0.222447535342106,0.174364346252738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",25025,732590,31565,0.115539387652029,0.0767919300017745,0.048975552491844,0.0545352789418365,0.0120954421982282,84642.9999999999,56257,35879,39952,8861,84642.9999999999,140949,140900,84692,65919,128108,121507,72520,18724,12841,19392.9999999999,12172,2008,215379.347627643,34494.8635183408,180884.484109302,61740.5813615642,153638.766266079,2008,0.216380839963529,0.231240132202177,0.08030003139546,0.539667481128599,0.19881106758214,0.228530282968645,0.114789991673378,3.1565,1.8724,1.2841,1.93929999999999,1.2172,0.822995111707251,0.056524986094623,0.782625019462667,0.0709279295171174,0.705012734496009
"845",25025,745233,13716,0.0963913299598917,0.0795361987458956,0.061203677239199,0.0547023548339915,0.0114554776828187,71834,59273,45611,40766,8537.00000000003,71834,154187,131107,94914,75137,137168,121686,90618.9999999999,-3303.00000000006,17019.0000000001,9421,4295.00000000009,2012,273229.50928832,31764.1275104483,241465.381777872,96295.0168691287,176934.492419191,2012,0.211342221596013,0.216380839963529,0.0964691579680449,0.490669361125983,0.213518456643761,0.201349108265469,0.110590915861214,1.3716,-0.330300000000006,1.70190000000001,0.9421,0.429500000000009,0.972688218663918,-0.00957681437053823,0.973202162912266,0.101332733669721,0.875745913127896
"846",25025,783468,31039,0.106508498113516,0.0845765238656844,0.070226224938351,0.0659554697830671,0.014950195796127,83446.0000000001,66263,55020,51674,11713,83446.0000000001,184670,149709,118407,69555,167522,131978,105099,13891.0000000001,17148.0000000001,17731.0000000001,13308,2016,248001.968137295,37762.5234958993,210239.444641395,104013.506740605,143988.46139669,2016,0.170242291641344,0.211342221596013,0.0882703569258732,0.466672537997723,0.216699341900371,0.178831809340011,0.09526617551706,3.1039,1.38910000000001,1.71480000000001,1.77310000000001,1.3308,0.992086954714118,0.0330291371591428,0.945247175286793,0.189495266158924,0.769571613434406
"847",25025,794146,-11607,0.0984768543819398,0.0717739559224626,0.0599700810682167,0.0858796745182876,0.0150450924641061,78205,56999,47625,68201,11948,78205,184773,135204,127774,70298,204287,142725,131860,7906.99999999999,-19514,-7521.00000000003,-4086,2020,-4303.41332075738,-35925.4855024149,31622.0721816575,-97552.1273207249,93248.7139999675,2020,0.178081942060249,0.170242291641344,0.0882772185467156,0.46491703036973,0.216271315350074,0.161145431696439,0.0893614020595709,-1.1607,0.790699999999999,-1.9514,-0.752100000000003,-0.4086,0.43491307324691,-0.154081256685229,0.561407271615327,-0.222298894664603,0.6242176371591
"848",25025,769116,-12584,0.0903829851413831,0.0756413856947457,0.0581719792593055,0.0834022436147473,0.0179621799572496,69515,58177,44741,64146,13815,69515,180879,127692,122702,78205,184773,135204,127774,-8689.99999999997,-3894.00000000003,-7511.99999999994,-5072.00000000006,2024,407592.746708297,119156.476780555,288436.269927742,244998.334710184,162594.411998114,2024,0.230225793046128,0.178081942060249,0.10446148565366,0,0,0.16261526219712,0.0903309773818254,-1.2584,-0.868999999999997,-0.389400000000003,-0.751199999999994,-0.507200000000006,1.28580794869871,0.221546579886639,1.11593778425902,0.475601842658595,0.929125092065324
"849",25027,866733,NA,0.0481866964797694,0.0453588359967833,0.0279578601483963,0.0545900525305948,0.00935466862343998,41765,39314,24232,47315,8108,41765,118969,81078.9999999999,79655,NA,NA,NA,NA,NA,NA,NA,NA,2024,287612.618812868,69656.0207953153,217956.598017553,148115.825382073,139496.793430795,2024,0.448864663159797,0.408325722548852,0.0765691395158601,0,0,0.224614731410942,0.173977453264154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850",26005,112433,NA,0.0156626613182962,0.00736438590093656,0.00587016267465957,0.00087163021532824,0.00080047672836266,1761,828,659.999999999999,98,89.999999999999,1761,1676,2589,847.999999999998,NA,NA,NA,NA,NA,NA,NA,NA,2012,87358.3703319502,-138292.876556017,225651.246887967,-73949.4515041494,161307.8218361,2012,0.599337557049048,0.554365064729097,0.0616011313404428,0.901914918217961,0.0136525753115189,0.32290341803563,0.28382236531979,NA,NA,NA,NA,NA,0.147060280515805,-0.0130521981049546,0.169729268708546,0.00646954589154761,0.141811034268151
"851",26005,115071,2685,0.0308244475150125,0.0046666840472404,0.00204221741359682,0.0103153705103805,0,3547,537,235,1186.99999999999,0,3547,1958.99999999999,4084,1421.99999999999,1184,1637,1672,1149,2363,321.999999999995,2412,272.999999999995,2016,92519.6893153527,-110370.701504149,202890.390819502,-53236.5204875519,145756.209802905,2016,0.654433021270078,0.599337557049048,0.0407574454032728,0.907630940897359,0.0151558602949483,0.293045163420845,0.260421826524494,0.2685,0.2363,0.0321999999999995,0.2412,0.0272999999999995,0.190613584442145,0.0392197081445427,0.155458644104627,0.102537971229052,0.0919073356864305
"852",26005,119311,4434,0.0303827811350169,0.0119687204029804,0.0165785216786382,0.0156481799666418,0.00236357083588269,3625,1427.99999999999,1978,1867,282,3625,5555,5053,4127,2480.00000000001,2266,3251,1495,1145,3289,1801.99999999999,2632,2020,-366205.571058091,-351777.152489626,-14428.4185684647,-472157.163641079,105951.592582988,2020,0.62866602876627,0.654433021270078,0.0869157076883104,0.844297675822011,0.0192689693322493,0.294742312108691,0.255642815834248,0.4434,0.1145,0.3289,0.180199999999999,0.2632,-0.5306330182193,-0.221835914805399,-0.290944690221148,-0.441496229218607,-0.0180717109253686
"853",26005,122181,-3777,0.0106890596737627,0.00827460898175657,0.00468976354752376,0.0194220050580696,0.00114584100637579,1306,1011,573.000000000001,2373,140,1306,4097,2317,3086,3625,5555,5053,4127,-2319,-1457.99999999999,-2736,-1041,2024,324502.15223029,106406.381483402,218095.770746888,241257.051348548,83245.1008817428,2024,0.638115268975058,0.62866602876627,0.0588307510987797,0,0,0.285281672273103,0.280927476448875,-0.3777,-0.2319,-0.145799999999999,-0.2736,-0.1041,0.541875066797102,0.287426093985855,0.224319418416231,0.482040151797588,-0.0109512675441496
"854",26021,159715,2035,0.0245437184985756,0.0115142597752246,0.015377390977679,0.00964843627711862,0.00150267664276993,3920,1839,2456,1541,239.999999999999,3920,6076,5759,4237,2470.99999999999,5490.00000000001,4145,3816,1449.00000000001,585.999999999987,1614,420.999999999996,2008,226965.678220495,35645.443148688,191320.235071806,49978.0455674333,176987.632653061,2008,0.472219680830207,0.555666783907362,0.0195535798140438,0.794427574116395,0.147775725511067,0.3278840434524,0.202260276116833,0.2035,0.144900000000001,0.0585999999999987,0.1614,0.0420999999999996,0.0597160675624117,0.0560851748268804,0.00958354807525961,-0.0109815436254894,0.0468016679129554
"855",26021,155821,3258,0.02395055865384,0.00795143145018964,0.0186303514930593,0.0276471078994487,0.00508917283293009,3732,1239,2902.99999999999,4308,793,3732,9242.99999999999,4971,8003.99999999999,1718,7999,2635,7082,2014,1243.99999999999,2336,921.999999999986,2012,172266.30946982,-45795.0777453839,218061.387215204,1967.98088759313,170298.328582227,2012,0.533094288026342,0.472219680830207,0.0217300620583875,0.767720653827148,0.165471919702736,0.30560065716431,0.229904826692166,0.3258,0.2014,0.124399999999999,0.2336,0.0921999999999986,0.119949245462087,-0.0447189100579281,0.145456506343059,-0.0308094570068894,0.120533867317346
"856",26021,154082,3620,0.0210407445386223,0.0108254046546644,0.0121558650588648,0.0258693422982568,0.00283615217871004,3242,1668,1873.00000000001,3986,437,3242,7964.00000000001,4910,6296.00000000001,2395.00000000001,5190.99999999999,3497.00000000001,4088.99999999999,846.999999999995,2773.00000000002,1413,2207.00000000002,2016,174291.225677573,-33910.2015980996,208201.427275672,11402.0673793327,162889.15829824,2016,0.567153884535235,0.533094288026342,0.0308147609714308,0.766241352007373,0.157059228203165,0.289300502329928,0.201230513622617,0.362,0.0846999999999995,0.277300000000002,0.1413,0.220700000000002,0.161009581458856,0.000482326277853579,0.152041032979073,0.0583968543489262,0.0969708066165005
"857",26021,152506,1042,0.017487836544136,0.0115995436245131,0.0143404193933353,0.0295594927412692,0.00232122014871546,2667,1768.99999999999,2186.99999999999,4508,354,2667,8817.99999999999,4436,7048.99999999999,2295,8148.00000000001,5121,5322.00000000001,372.000000000008,669.999999999975,-685.000000000004,1726.99999999999,2020,-106792.734801857,-144265.65457294,37472.919771083,-222221.391426412,115428.656624555,2020,0.537556974690268,0.567153884535235,0.0381230902390726,0.779792270468047,0.13054568344852,0.262861789044365,0.200759314387631,0.1042,0.0372000000000008,0.0669999999999975,-0.0685000000000004,0.172699999999999,-0.419038936874486,-0.202794343102082,-0.219045999100623,-0.372901471720992,-0.0377748746567172
