"","state_po","county_name","county_fips","dem_two_party_share_2000","dem_two_party_share_2004","dem_two_party_share_2008","dem_two_party_share_2012","dem_two_party_share_2016","dem_two_party_share_2020","dem_two_party_share_2024","gop_two_party_share_2000","gop_two_party_share_2004","gop_two_party_share_2008","gop_two_party_share_2012","gop_two_party_share_2016","gop_two_party_share_2020","gop_two_party_share_2024"
"272","CO","DENVER",8031,0.667110707547426,0.703848532863352,0.766060071265924,0.752274429147932,0.79595822172171,0.813936208630047,0.788440261574028,0.332889292452574,0.296151467136647,0.233939928734076,0.247725570852068,0.20404177827829,0.186063791369953,0.211559738425972
"273","CO","DOLORES",8033,0.283365570599613,0.297853309481216,0.310867733782645,0.279966471081308,0.204047217537943,0.238461538461538,0.23197715917202,0.716634429400387,0.702146690518784,0.689132266217355,0.720033528918692,0.795952782462057,0.761538461538461,0.76802284082798
"274","CO","DOUGLAS",8035,0.325890976493386,0.32965124010905,0.412879494629101,0.369206089772693,0.400963616188752,0.46322419585434,0.464174153595197,0.674109023506614,0.67034875989095,0.587120505370899,0.630793910227307,0.599036383811248,0.53677580414566,0.535825846404803
"275","CO","EAGLE",8037,0.485900839492,0.533129069322099,0.617195544322756,0.576138359681124,0.61063709991771,0.652668539325843,0.625410652984386,0.514099160508,0.466870930677901,0.382804455677244,0.423861640318876,0.38936290008229,0.347331460674157,0.374589347015614
"276","CO","EL PASO",8041,0.325098767445408,0.324874795509793,0.404502687423157,0.395440126462756,0.37602963396208,0.443954941346441,NA,0.674901232554592,0.675125204490208,0.595497312576843,0.604559873537244,0.62397036603792,0.556045058653559,NA
"277","CO","ELBERT",8039,0.274389524595966,0.252517152276575,0.29542817359016,0.259788016439541,0.211200215647955,0.242479883350435,NA,0.725610475404034,0.747482847723425,0.70457182640984,0.740211983560459,0.788799784352045,0.757520116649565,NA
"278","CO","FREMONT",8043,0.348063391859012,0.325167159925463,0.350758507585076,0.337257269342992,0.259415250501983,0.29611026279836,0.302991263738476,0.651936608140988,0.674832840074537,0.649241492414924,0.662742730657008,0.740584749498017,0.70388973720164,0.697008736261524
"279","CO","GARFIELD",8045,0.400724160631995,0.453442091297725,0.49995597816517,0.474203020134228,0.461869442281687,0.511776804670913,0.510718746835016,0.599275839368005,0.546557908702275,0.50004402183483,0.525796979865772,0.538130557718313,0.488223195329087,0.489281253164984
"280","CO","GILPIN",8047,0.52209026128266,0.576211734693878,0.609292173370751,0.584311303273626,0.510625,0.548076923076923,0.565905096660808,0.47790973871734,0.423788265306122,0.390707826629249,0.415688696726374,0.489375,0.451923076923077,0.434094903339192
"281","CO","GRAND",8049,0.392650561415447,0.432227109156337,0.494427434170239,0.464155222376213,0.427661742231279,0.490983008443657,0.495870360690016,0.607349438584553,0.567772890843663,0.505572565829761,0.535844777623787,0.572338257768721,0.509016991556343,0.504129639309984
"282","CO","GUNNISON",8051,0.494423791821561,0.578864544244038,0.639576378496604,0.601550387596899,0.609243198289177,0.656298886537223,0.651191376701967,0.505576208178439,0.421135455755962,0.360423621503396,0.398449612403101,0.390756801710823,0.343701113462777,0.348808623298033
"283","CO","HINSDALE",8053,0.373015873015873,0.399323181049069,0.410958904109589,0.393470790378007,0.367537313432836,0.419407894736842,0.436332767402377,0.626984126984127,0.600676818950931,0.589041095890411,0.606529209621993,0.632462686567164,0.580592105263158,0.563667232597623
"284","CO","HUERFANO",8055,0.504896994258696,0.494498959262563,0.557298963295041,0.542650736315643,0.464448236632537,0.485160084131807,0.455810716771051,0.495103005741304,0.505501040737437,0.442701036704959,0.457349263684357,0.535551763367463,0.514839915868194,0.544189283228949
"285","CO","JACKSON",8057,0.20233918128655,0.228260869565217,0.307436182019978,0.264705882352941,0.21375,0.204439252336449,0.214374225526642,0.79766081871345,0.771739130434783,0.692563817980022,0.735294117647059,0.78625,0.795560747663551,0.785625774473358
"286","CO","JEFFERSON",8059,0.45665466649782,0.4736416643588,0.545769204223894,0.524875367800905,0.537796911220158,0.59538784067086,0.600133758324321,0.54334533350218,0.5263583356412,0.454230795776106,0.475124632199095,0.462203088779842,0.40461215932914,0.399866241675679
"287","CO","KIOWA",8061,0.224707135250266,0.194570135746606,0.214975845410628,0.148427672955975,0.111111111111111,0.109742441209406,0.120567375886525,0.775292864749734,0.805429864253394,0.785024154589372,0.851572327044025,0.888888888888889,0.890257558790594,0.879432624113475
"288","CO","KIT CARSON",8063,0.241420471501044,0.211304347826087,0.270864270864271,0.231300027601435,0.153011704253497,0.173935890698896,0.152789227809838,0.758579528498955,0.788695652173913,0.729135729135729,0.768699972398565,0.846988295746503,0.826064109301104,0.847210772190162
"289","CO","LA PLATA",8067,0.440387523100185,0.533946561541831,0.582619738751814,0.547643460736131,0.552255264655663,0.59078232368247,NA,0.559612476899815,0.466053438458169,0.417380261248186,0.452356539263869,0.447744735344337,0.40921767631753,NA
"290","CO","LAKE",8065,0.551020408163265,0.562760055478502,0.632958801498127,0.626149131767109,0.55994455994456,0.606052631578947,NA,0.448979591836735,0.437239944521498,0.367041198501873,0.373850868232891,0.44005544005544,0.393947368421053,NA
"291","CO","LARIMER",8069,0.424532649976033,0.473576135969476,0.549494380991417,0.52961061653809,0.527423913720737,0.579571616982754,0.590606968081221,0.575467350023967,0.526423864030524,0.450505619008583,0.47038938346191,0.472576086279263,0.420428383017247,0.409393031918779
"292","CO","LAS ANIMAS",8071,0.557983482450103,0.508004926108374,0.535800240673887,0.513565891472868,0.416666666666667,0.449428094075312,0.430825881115203,0.442016517549897,0.491995073891626,0.464199759326113,0.486434108527132,0.583333333333333,0.550571905924688,0.569174118884798
"293","CO","LINCOLN",8073,0.238317757009346,0.216623600344531,0.241272646928855,0.246538633318446,0.177748804867449,0.18042226487524,0.171292624900872,0.761682242990654,0.78337639965547,0.758727353071144,0.753461366681554,0.822251195132551,0.81957773512476,0.828707375099128
"294","CO","LOGAN",8075,0.293343554363102,0.287677560919275,0.321654611211573,0.305027555955461,0.202671630351473,0.215235322658903,0.210790716366925,0.706656445636898,0.712322439080725,0.678345388788427,0.694972444044539,0.797328369648527,0.784764677341097,0.789209283633075
"295","CO","MESA",8077,0.323123210965086,0.320180678526423,0.350042282681597,0.33436159174402,0.303868098674274,0.356621056202646,0.3754865118776,0.676876789034914,0.679819321473577,0.649957717318403,0.66563840825598,0.696131901325726,0.643378943797354,0.6245134881224
"296","CO","MINERAL",8079,0.363636363636364,0.372131147540984,0.447019867549669,0.458267716535433,0.407917383820998,0.426075268817204,0.431880108991826,0.636363636363636,0.627868852459016,0.552980132450331,0.541732283464567,0.592082616179002,0.573924731182796,0.568119891008174
"297","CO","MOFFAT",8081,0.241556389492396,0.241877900749732,0.276718558684625,0.220746887966805,0.141446836057614,0.175032736796159,0.178850574712644,0.758443610507604,0.758122099250268,0.723281441315375,0.779253112033195,0.858553163942385,0.824967263203841,0.821149425287356
"298","CO","MONTEZUMA",8083,0.293321092494836,0.356241363426992,0.401049733264498,0.380306455664406,0.335954676137325,0.385418042530709,0.392346766000677,0.706678907505164,0.643758636573008,0.598950266735502,0.619693544335594,0.664045323862675,0.614581957469291,0.607653233999323
"299","CO","MONTROSE",8085,0.303674757646352,0.29861197949231,0.34743768053921,0.311731843575419,0.275392986698912,0.314306742445925,0.33338654321973,0.696325242353648,0.70138802050769,0.65256231946079,0.688268156424581,0.724607013301088,0.685693257554075,0.66661345678027
"300","CO","MORGAN",8087,0.335192285349134,0.309281498066355,0.378086266732771,0.372075328133917,0.278948300283286,0.287771920706808,0.250819297309656,0.664807714650866,0.690718501933645,0.621913733267229,0.627924671866083,0.721051699716714,0.712228079293192,0.749180702690344
"301","CO","OTERO",8089,0.420581973030518,0.390087535445691,0.44665575009447,0.454228421970357,0.373904205310634,0.38510842858669,0.364348226623676,0.579418026969482,0.609912464554309,0.55334424990553,0.545771578029643,0.626095794689366,0.61489157141331,0.635651773376324
"302","CO","OURAY",8091,0.355342741935484,0.476865671641791,0.544788544788545,0.526383114806524,0.556758530183727,0.599949264332826,0.608219178082192,0.644657258064516,0.523134328358209,0.455211455211455,0.473616885193476,0.443241469816273,0.400050735667174,0.391780821917808
"303","CO","PARK",8093,0.394233937397035,0.418794067590566,0.464684014869888,0.424488898659046,0.357994976977815,0.41222465108458,0.414859885165824,0.605766062602965,0.581205932409434,0.535315985130111,0.575511101340954,0.642005023022185,0.58777534891542,0.585140114834176
"304","CO","PHILLIPS",8095,0.263921385119326,0.253153545019574,0.278424350940018,0.264269662921348,0.195779074988774,0.19885433715221,0.179130434782609,0.736078614880674,0.746846454980426,0.721575649059982,0.735730337078652,0.804220925011226,0.80114566284779,0.820869565217391
"305","CO","PITKIN",8097,0.61727842435094,0.694703366597215,0.747381267161599,0.693710118505014,0.741981179803703,0.763786218030419,0.726107652874405,0.38272157564906,0.305296633402785,0.252618732838401,0.306289881494986,0.258018820196297,0.236213781969581,0.273892347125595
"306","CO","PROWERS",8099,0.310234784590837,0.278297872340426,0.328256070640177,0.319856811960413,0.251430994276023,0.266739846322722,0.242490118577075,0.689765215409163,0.721702127659574,0.671743929359823,0.680143188039587,0.748569005723977,0.733260153677278,0.757509881422925
"307","CO","PUEBLO",8101,0.55860001933675,0.531976656739765,0.575959301510777,0.571576331519914,0.497296922650402,0.50883474379243,0.473740001927339,0.441399980663251,0.468023343260235,0.424040698489223,0.428423668480086,0.502703077349598,0.49116525620757,0.526259998072661
"308","CO","RIO BLANCO",8103,0.199046920821114,0.190636577972381,0.211836998706339,0.172539489671932,0.13511000929656,0.154886802871342,0.175724137931034,0.800953079178886,0.809363422027619,0.788163001293661,0.827460510328068,0.86488999070344,0.845113197128658,0.824275862068966
"309","CO","RIO GRANDE",8105,0.354296388542964,0.367803447011368,0.455187802156936,0.459229058561898,0.393432953204876,0.40536149471974,0.381220036369648,0.645703611457036,0.632196552988632,0.544812197843064,0.540770941438102,0.606567046795124,0.59463850528026,0.618779963630352
"310","CO","ROUTT",8107,0.484792626728111,0.551462341471832,0.636398614851866,0.579824830977259,0.592361652377241,0.641061367904525,0.642659279778393,0.515207373271889,0.448537658528168,0.363601385148134,0.420175169022741,0.407638347622759,0.358938632095475,0.357340720221607
"311","CO","SAGUACHE",8109,0.515069725596041,0.57816467174465,0.644800596347372,0.659123055162659,0.552652106084243,0.571428571428571,0.51935385553185,0.484930274403959,0.42183532825535,0.355199403652628,0.340876944837341,0.447347893915757,0.428571428571429,0.48064614446815
"312","CO","SAN JUAN",8111,0.415041782729805,0.539445628997868,0.547717842323652,0.556485355648536,0.552083333333333,0.628676470588235,0.666666666666667,0.584958217270195,0.460554371002132,0.452282157676349,0.443514644351464,0.447916666666667,0.371323529411765,0.333333333333333
"313","CO","SAN MIGUEL",8113,0.605073835668307,0.727180783817952,0.78211116300794,0.721659430776652,0.742265469061876,0.775494071146245,0.753576767029682,0.394926164331693,0.272819216182048,0.21788883699206,0.278340569223348,0.257734530938124,0.224505928853755,0.246423232970318
"314","CO","SEDGWICK",8115,0.304520222045995,0.278066914498141,0.353207547169811,0.322307692307692,0.208268330733229,0.211673699015471,0.212622088655147,0.695479777954005,0.721933085501859,0.646792452830189,0.677692307692308,0.791731669266771,0.788326300984529,0.787377911344853
"315","CO","SUMMIT",8117,0.541169268441996,0.602634305165014,0.667483827034389,0.626558519908835,0.652043392235792,0.703559293711357,0.691638245325179,0.458830731558004,0.397365694834986,0.332516172965611,0.373441480091165,0.347956607764208,0.296440706288643,0.308361754674821
"316","CO","TELLER",8119,0.29803836566598,0.305236051502146,0.356505253179556,0.33241273494438,0.269928079112976,0.319510866275198,0.318133283085233,0.70196163433402,0.694763948497854,0.643494746820444,0.66758726505562,0.730071920887024,0.680489133724802,0.681866716914767
"317","CO","WASHINGTON",8121,0.202547770700637,0.181636726546906,0.213478611783697,0.183962264150943,0.114065510597303,0.124493927125506,0.118987341772152,0.797452229299363,0.818363273453094,0.786521388216303,0.816037735849057,0.885934489402697,0.875506072874494,0.881012658227848
"318","CO","WELD",8123,0.385175445804914,0.364376450679747,0.455527943131249,0.434744072678928,0.377681253552001,0.407262414845412,0.392373060306698,0.614824554195086,0.635623549320253,0.544472056868751,0.565255927321072,0.622318746447999,0.592737585154588,0.607626939693302
"319","CO","YUMA",8125,0.255309108069844,0.235398230088496,0.253690665455371,0.220460129551039,0.158653846153846,0.160466067048242,0.16604600219058,0.744690891930156,0.764601769911504,0.746309334544629,0.779539870448961,0.841346153846154,0.839533932951758,0.83395399780942
"320","CT","FAIRFIELD",9001,0.548255938974841,0.52060266948499,0.591231487266179,0.553668890236507,0.6037001552253,0.638491254426441,0.599662685668857,0.451744061025159,0.47939733051501,0.408768512733821,0.446331109763493,0.3962998447747,0.361508745573559,0.400337314331143
"321","CT","HARTFORD",9003,0.634379795488118,0.597425816158682,0.659188682536602,0.630712829066946,0.618676912624557,0.640535995225954,0.614701686029701,0.365620204511882,0.402574183841318,0.340811317463398,0.369287170933054,0.381323087375443,0.359464004774047,0.385298313970299
"322","CT","LITCHFIELD",9005,0.516263676554126,0.470925142658243,0.525001800170759,0.481632384111051,0.42848986275397,0.47429679005342,0.459230592382558,0.483736323445874,0.529074857341757,0.474998199829241,0.518367615888949,0.57151013724603,0.52570320994658,0.540769407617442
"323","CT","MIDDLESEX",9007,0.596565400611452,0.572930800542741,0.61679456872358,0.580440530771657,0.538528210486322,0.582978679765775,0.565320838594551,0.403434599388548,0.427069199457259,0.38320543127642,0.419559469228343,0.461471789513678,0.417021320234225,0.434679161405449
"324","CT","NEW HAVEN",9009,0.616892163554591,0.553790513284184,0.61709317889659,0.612802207489456,0.5638421859446,0.588161144954342,0.560891459366419,0.383107836445409,0.446209486715816,0.38290682110341,0.387197792510543,0.4361578140554,0.411838855045658,0.439108540633581
"325","CT","NEW LONDON",9011,0.594870936949526,0.569534368453269,0.606671807150684,0.592814952808949,0.535328703066978,0.581823107733087,0.564169776671998,0.405129063050474,0.430465631546731,0.393328192849316,0.407185047191051,0.464671296933022,0.418176892266913,0.435830223328002
"326","CT","STATEWIDE WRITEIN",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
"327","CT","TOLLAND",9013,0.575945347499957,0.556122231535282,0.605798116689793,0.563853557923685,0.529656121045392,0.558951246376078,0.540819639378652,0.424054652500043,0.443877768464718,0.394201883310207,0.436146442076315,0.470343878954608,0.441048753623922,0.459180360621348
"328","CT","WINDHAM",9015,0.589796469519531,0.532980481579883,0.61675369965488,0.567676325861126,0.458402574728118,0.478199366125307,0.447860102886539,0.410203530480469,0.467019518420117,0.38324630034512,0.432323674138874,0.541597425271882,0.521800633874693,0.552139897113461
"329","DE","KENT",10001,0.486228158136161,0.430513976555455,0.549570365000982,0.525065768082528,0.474126410963578,0.520704526595061,0.510175357637287,0.513771841863839,0.569486023444545,0.450429634999018,0.474934231917472,0.525873589036422,0.479295473404939,0.489824642362713
"330","DE","NEW CASTLE",10003,0.618742904825204,0.610978051420952,0.705544329376105,0.672871226521473,0.655757434270902,0.688198222993811,0.665395039179874,0.381257095174796,0.389021948579048,0.294455670623895,0.327128773478527,0.344242565729098,0.311801777006189,0.334604960820126
"331","DE","SUSSEX",10005,0.462079895585699,0.390371071711132,0.456707994288175,0.434067365952179,0.385829475005886,0.443132778785415,0.444505385264053,0.537920104414301,0.609628928288868,0.543292005711825,0.565932634047821,0.614170524994114,0.556867221214585,0.555494614735947
"332","DC","DISTRICT OF COLUMBIA",11001,0.904876944777785,0.905202786474361,0.934007683334157,0.925876492021175,0.956951883418541,0.944669538476194,0.93314745560028,0.0951230552222152,0.0947972135256393,0.0659923166658434,0.0741235079788248,0.0430481165814592,0.0553304615238056,0.0668525443997196
"333","FL","ALACHUA",12001,0.581244094294936,0.566847441641122,0.609012073050823,0.588197069943289,0.618161657997293,0.637663851687566,0.606451229212665,0.418755905705064,0.433152558358878,0.390987926949177,0.411802930056711,0.381838342002707,0.362336148312434,0.393548770787335
"334","FL","BAKER",12003,0.298925268682829,0.219802379511998,0.211564687698882,0.204766967924863,0.170240206351765,0.146042443361055,0.132948752347733,0.701074731317171,0.780197620488002,0.788435312301118,0.795233032075137,0.829759793648235,0.853957556638945,0.867051247652267
"335","FL","BAY",12005,0.327900220919512,0.282898270490923,0.294425911173073,0.279384747931633,0.25951590051315,0.279290379561885,0.260615524623053,0.672099779080488,0.717101729509077,0.705574088826927,0.720615252068367,0.74048409948685,0.720709620438115,0.739384475376947
"336","FL","BRADFORD",12007,0.36223347861939,0.300342560873993,0.296558879474321,0.288028413028413,0.247022049505787,0.234178153253298,0.212462137602769,0.63776652138061,0.699657439126007,0.703441120525679,0.711971586971587,0.752977950494213,0.765821846746702,0.787537862397231
"337","FL","BREVARD",12009,0.457960593497504,0.418825485900439,0.447461335371605,0.435692702263251,0.396909729476962,0.416766732504377,0.394763616442032,0.542039406502496,0.581174514099561,0.552538664628395,0.564307297736749,0.603090270523038,0.583233267495623,0.605236383557968
"338","FL","BROWARD",12011,0.685466005427816,0.649738671843126,0.674508364949772,0.675575780854398,0.6795280686651,0.649839680474205,0.58563974696403,0.314533994572184,0.350261328156874,0.325491635050228,0.324424219145602,0.3204719313349,0.350160319525794,0.41436025303597
"339","FL","CALHOUN",12013,0.42859984089101,0.358765683282469,0.295329224781057,0.275953565505804,0.210481682496608,0.186487737158723,0.159830932999374,0.57140015910899,0.641234316717531,0.704670775218943,0.724046434494196,0.789518317503392,0.813512262841277,0.840169067000626
"340","FL","CHARLOTTE",12015,0.455579290313657,0.435361699964415,0.463352960729379,0.427951657886582,0.357078035083224,0.365949305723882,0.32904905230619,0.544420709686343,0.564638300035585,0.536647039270621,0.572048342113418,0.642921964916776,0.634050694276118,0.67095094769381
"341","FL","CITRUS",12017,0.461640020256095,0.425680096543903,0.418540297474922,0.389212548890895,0.295022331542495,0.293063908961101,0.269133071124222,0.538359979743905,0.574319903456097,0.581459702525078,0.610787451109105,0.704977668457505,0.706936091038899,0.730866928875778
"342","FL","CLAY",12019,0.259579903491343,0.234068279682661,0.284313099041534,0.268936427892797,0.270681519676996,0.312035310308884,0.30186967215072,0.740420096508657,0.765931720317339,0.715686900958466,0.731063572107203,0.729318480323004,0.687964689691116,0.69813032784928
"343","FL","COLLIER",12021,0.331090726007237,0.344188891415666,0.386639115523081,0.348797042194605,0.366859250006006,0.37575942412052,0.333601566606353,0.668909273992763,0.655811108584334,0.613360884476919,0.651202957805395,0.633140749993994,0.62424057587948,0.666398433393647
"344","FL","COLUMBIA",12023,0.391260896119038,0.323974343458792,0.329406271326461,0.31467777323268,0.271765168579499,0.27218320610687,0.247316985430781,0.608739103880962,0.676025656541208,0.670593728673539,0.68532222676732,0.728234831420501,0.72781679389313,0.752683014569219
"345","FL","DESOTO",12027,0.438225976768743,0.414644484475999,0.437643534697953,0.427620120889253,0.358083151813619,0.338768692332167,0.283976476274873,0.561774023231257,0.585355515524001,0.562356465302047,0.572379879110747,0.641916848186381,0.661231307667833,0.716023523725127
"346","FL","DIXIE",12029,0.403714348883484,0.306537378792618,0.270403146509341,0.262481751824818,0.179075014100395,0.168020679468242,0.145995310378872,0.596285651116516,0.693462621207382,0.729596853490659,0.737518248175183,0.820924985899605,0.831979320531758,0.854004689621128
"347","FL","DUVAL",12031,0.414922180934137,0.418717001055966,0.490416429669252,0.481782873599248,0.49285057118761,0.519322747667164,0.492569526468378,0.585077819065863,0.581282998944034,0.509583570330748,0.518217126400752,0.50714942881239,0.480677252332836,0.507430473531623
"348","FL","ESCAMBIA",12033,0.359275184275184,0.340596920257937,0.40247609211481,0.396096558109138,0.392844690262462,0.423196482163207,0.401228510384577,0.640724815724816,0.659403079742063,0.59752390788519,0.603903441890862,0.607155309737538,0.576803517836793,0.598771489615423
"349","FL","FLAGLER",12035,0.524217276499434,0.486195074716705,0.507960638494566,0.462511957908163,0.394194287350562,0.395497443963822,0.357870224683743,0.475782723500566,0.513804925283295,0.492039361505434,0.537488042091837,0.605805712649438,0.604502556036178,0.642129775316256
"350","FL","FRANKLIN",12037,0.454666666666667,0.408820023837902,0.358534946236559,0.340720221606648,0.297154540807633,0.311994113318617,0.279062826443814,0.545333333333333,0.591179976162098,0.641465053763441,0.659279778393352,0.702845459192367,0.688005886681383,0.720937173556186
"351","FL","GADSDEN",12039,0.671286719073231,0.700555502346519,0.695842450765864,0.704017857142857,0.690638219606401,0.683927512913879,0.654576458659784,0.328713280926769,0.299444497653481,0.304157549234136,0.295982142857143,0.309361780393599,0.316072487086121,0.345423541340216
"352","FL","GILCHRIST",12041,0.366602687140115,0.290090608370488,0.260846837428123,0.241604716739298,0.177848255672115,0.177175612298072,0.15689606343812,0.633397312859885,0.709909391629512,0.739153162571877,0.758395283260702,0.822151744327885,0.822824387701928,0.84310393656188
"353","FL","GLADES",12043,0.439232409381663,0.412881518865657,0.397908248157832,0.406131238915632,0.29786735411296,0.268047222759822,0.232496194824962,0.560767590618337,0.587118481134343,0.602091751842168,0.593868761084368,0.70213264588704,0.731952777240178,0.767503805175038
"354","FL","GULF",12045,0.40306036657138,0.333749306711037,0.30144480291766,0.287344842345556,0.244006242020145,0.245122252408002,0.227640397504044,0.59693963342862,0.666250693288963,0.69855519708234,0.712655157654444,0.755993757979855,0.754877747591998,0.772359602495956
"355","FL","HAMILTON",12047,0.445191313340227,0.447347585114806,0.42648385350893,0.415206857994782,0.356087525715354,0.339736933194877,0.303461606044632,0.554808686659772,0.552652414885194,0.57351614649107,0.584793142005218,0.643912474284646,0.660263066805123,0.696538393955368
"356","FL","HARDEE",12049,0.383191349934469,0.298555154209503,0.350293275132997,0.344042464031289,0.290759031254228,0.2729216152019,0.216520341288488,0.616808650065531,0.701444845790497,0.649706724867003,0.655957535968711,0.709240968745772,0.7270783847981,0.783479658711512
"357","FL","HENDRY",12051,0.405659196193815,0.407533189255943,0.463722397476341,0.470116762319414,0.426919518963922,0.384028048305415,0.306839463630234,0.594340803806185,0.592466810744057,0.536277602523659,0.529883237680586,0.573080481036078,0.615971951694585,0.693160536369765
"358","FL","HERNANDO",12053,0.515784484120714,0.465874069805317,0.481963478200835,0.457060699787357,0.350300225857985,0.347620238856306,0.313359483786416,0.484215515879286,0.534125930194683,0.518036521799165,0.542939300212643,0.649699774142015,0.652379761143694,0.686640516213584
"359","FL","HIGHLANDS",12055,0.412154889011724,0.372274105518496,0.408851113716295,0.383900339966241,0.335647836052312,0.326918994036016,0.295045437811234,0.587845110988276,0.627725894481504,0.591148886283705,0.616099660033759,0.664352163947688,0.673081005963984,0.704954562188766
"360","FL","HILLSBOROUGH",12057,0.484010196479189,0.465800029583997,0.535938254685678,0.533803034735667,0.535689306604775,0.534790732701967,0.484504244338872,0.515989803520811,0.534199970416003,0.464061745314322,0.466196965264333,0.464310693395225,0.465209267298033,0.515495755661128
"361","FL","HOLMES",12059,0.302865887590428,0.220141084894186,0.170538978653143,0.154466577049982,0.102327255278311,0.102621057307863,0.0971900826446281,0.697134112409571,0.779858915105814,0.829461021346857,0.845533422950018,0.897672744721689,0.897378942692137,0.902809917355372
"362","FL","INDIAN RIVER",12061,0.408404437741462,0.393404933162545,0.425120911198237,0.387527839643653,0.373961860860384,0.391289962364035,0.36237054202112,0.591595562258538,0.606595066837455,0.574879088801763,0.612472160356347,0.626038139139616,0.608710037635965,0.63762945797888
"363","FL","JACKSON",12063,0.429089091590654,0.38395080550897,0.358659061155788,0.353660886319846,0.30972208773119,0.304035229621641,0.268232723299645,0.570910908409346,0.61604919449103,0.641340938844212,0.646339113680154,0.69027791226881,0.695964770378359,0.731767276700355
"364","FL","JEFFERSON",12065,0.551005616959594,0.556302973227499,0.518452758402029,0.50883528956533,0.473966001873912,0.46525787965616,0.406279620853081,0.448994383040406,0.443697026772501,0.481547241597971,0.49116471043467,0.526033998126088,0.53474212034384,0.59372037914692
"365","FL","LAFAYETTE",12067,0.320862139080927,0.255673222390318,0.193315266485998,0.204769001490313,0.155695822061918,0.14018691588785,0.118009098207118,0.679137860919073,0.744326777609682,0.806684733514002,0.795230998509687,0.844304177938082,0.85981308411215,0.881990901792882
"366","FL","LAKE",12069,0.422390593779236,0.393287660060354,0.431890222984563,0.413531671150011,0.380776362512574,0.398850805296039,0.375683193658185,0.577609406220764,0.606712339939646,0.568109777015437,0.586468328849989,0.619223637487426,0.60114919470396,0.624316806341815
"367","FL","LEE",12071,0.40934663691354,0.394310104353963,0.447800111481469,0.416756204600484,0.394705159278137,0.403371855671685,0.357116293623253,0.59065336308646,0.605689895646037,0.552199888518531,0.583243795399516,0.605294840721863,0.596628144328315,0.642883706376747
"368","FL","LEON",12073,0.611280836708495,0.619043752952291,0.622216043186935,0.6195615123461,0.63108253535222,0.643082561968069,0.610133168083554,0.388719163291505,0.380956247047709,0.377783956813065,0.3804384876539,0.36891746464778,0.356917438031931,0.389866831916446
"369","FL","LEVY",12075,0.440437336814621,0.368478524629944,0.363444354183591,0.336708303527211,0.270237338419157,0.270323255206064,0.247287429349396,0.559562663185379,0.631521475370056,0.63655564581641,0.663291696472789,0.729762661580843,0.729676744793936,0.752712570650604
"370","FL","LIBERTY",12077,0.43573264781491,0.357023690357024,0.276747062461348,0.290471785383904,0.203819661865999,0.196045197740113,0.163394919168591,0.56426735218509,0.642976309642976,0.723252937538652,0.709528214616096,0.796180338134001,0.803954802259887,0.836605080831409
"371","FL","MADISON",12079,0.498017184401851,0.491445212959592,0.484456546403449,0.482774566473988,0.420914408499463,0.401909256677035,0.354859967051071,0.501982815598149,0.508554787040408,0.515543453596551,0.517225433526012,0.579085591500537,0.598090743322965,0.645140032948929
"372","FL","MANATEE",12081,0.459044703114936,0.42966755505681,0.464555072800239,0.437145862091632,0.411300009239582,0.419078516218691,0.381554851206198,0.540955296885064,0.57033244494319,0.535444927199761,0.562854137908368,0.588699990760418,0.580921483781309,0.618445148793802
"373","FL","MARION",12083,0.447518185279442,0.41334786437057,0.441455252481819,0.418022943067666,0.365217749626194,0.369333543841645,0.34070053478451,0.552481814720558,0.58665213562943,0.558544747518181,0.581977056932334,0.634782250373806,0.630666456158355,0.659299465215489
"374","FL","MARTIN",12085,0.439346426803103,0.422076288947883,0.431520521306873,0.384557414740069,0.36197819856336,0.376225002804377,0.343426172434978,0.560653573196897,0.577923711052117,0.568479478693127,0.615442585259931,0.63802180143664,0.623774997195623,0.656573827565021
"375","FL","MIAMI-DADE",12086,0.531758366338315,0.531548583534308,0.580940791415906,0.619198303791881,0.651410798991802,0.536947606537603,0.442338239966112,0.468241633661685,0.468451416465692,0.419059208584094,0.380801696208119,0.348589201008198,0.463052393462397,0.557661760033888
"376","FL","MONROE",12087,0.506514657980456,0.502390020704992,0.524774096385542,0.502199906827476,0.464122324159021,0.459936099550174,0.407595972452667,0.493485342019544,0.497609979295008,0.475225903614458,0.497800093172524,0.535877675840979,0.540063900449826,0.592404027547333
"377","FL","NASSAU",12089,0.297653707826683,0.264958585733712,0.279266721022593,0.255126928820309,0.240810900631439,0.267744710132462,0.263381882989184,0.702346292173317,0.735041414266288,0.720733278977407,0.744873071179691,0.759189099368561,0.732255289867538,0.736618117010816
"378","FL","OKALOOSA",12091,0.245477325067713,0.217468925792434,0.273312134881313,0.250253769139536,0.248554973712542,0.300299878996195,0.285399037220932,0.754522674932287,0.782531074207566,0.726687865118687,0.749746230860464,0.751445026287458,0.699700121003806,0.714600962779068
"379","FL","OKEECHOBEE",12093,0.47568688439606,0.424779490561372,0.403188886257795,0.398555482600131,0.29733383402178,0.276796973518285,0.229638433629426,0.52431311560394,0.575220509438628,0.596811113742205,0.601444517399869,0.70266616597822,0.723203026481715,0.770361566370574
